<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.07.16	10:44:00	4026.61	4027.21	4025.97	4026.12	317	0	26
2026.07.16	10:45:00	4026.13	4028.44	4025.93	4028.25	311	0	26
2026.07.16	10:46:00	4028.27	4029.47	4028.27	4029.43	304	0	26
2026.07.16	10:47:00	4029.47	4029.76	4028.52	4029.57	271	0	24
2026.07.16	10:48:00	4029.58	4031.84	4029.47	4030.81	345	0	24
2026.07.16	10:49:00	4030.80	4031.12	4029.93	4030.63	303	0	26
2026.07.16	10:50:00	4030.67	4030.68	4029.16	4029.88	263	0	26
2026.07.16	10:51:00	4029.87	4030.93	4029.70	4030.14	255	0	26
2026.07.16	10:52:00	4030.20	4030.50	4026.82	4026.87	273	0	26
2026.07.16	10:53:00	4027.03	4028.12	4026.49	4027.51	290	0	24
2026.07.16	10:54:00	4027.50	4028.33	4027.35	4028.16	235	0	26
2026.07.16	10:55:00	4028.18	4029.53	4027.94	4029.47	265	0	26
2026.07.16	10:56:00	4029.44	4030.21	4029.01	4030.08	305	0	28
2026.07.16	10:57:00	4030.07	4030.29	4029.19	4030.14	292	0	27
2026.07.16	10:58:00	4030.14	4031.09	4029.87	4030.94	283	0	26
2026.07.16	10:59:00	4030.92	4031.06	4030.10	4030.65	286	0	27
2026.07.16	11:00:00	4030.55	4031.27	4029.52	4030.08	391	0	26
2026.07.16	11:01:00	4030.07	4031.33	4029.54	4030.97	396	0	27
2026.07.16	11:02:00	4030.98	4034.13	4030.83	4033.88	387	0	27
2026.07.16	11:03:00	4033.89	4033.94	4031.12	4031.20	289	0	26
2026.07.16	11:04:00	4031.21	4031.29	4029.58	4029.95	252	0	26
2026.07.16	11:05:00	4029.85	4030.80	4028.95	4029.00	315	0	26
2026.07.16	11:06:00	4028.98	4029.66	4028.52	4029.04	350	0	26
2026.07.16	11:07:00	4029.08	4030.79	4029.01	4029.50	309	0	27
2026.07.16	11:08:00	4029.26	4029.66	4029.03	4029.53	215	0	26
2026.07.16	11:09:00	4029.52	4030.12	4028.27	4028.33	295	0	26
2026.07.16	11:10:00	4028.23	4028.62	4025.57	4025.94	318	0	26
2026.07.16	11:11:00	4025.90	4027.52	4025.78	4027.11	351	0	27
2026.07.16	11:12:00	4027.12	4027.90	4026.64	4027.34	363	0	27
2026.07.16	11:13:00	4027.35	4029.10	4026.73	4028.11	309	0	26
2026.07.16	11:14:00	4028.09	4028.13	4025.35	4025.74	373	0	28
2026.07.16	11:15:00	4025.72	4026.69	4025.64	4026.13	360	0	26
2026.07.16	11:16:00	4026.15	4027.70	4025.16	4027.67	324	0	28
2026.07.16	11:17:00	4027.68	4028.72	4027.09	4028.62	339	0	26
2026.07.16	11:18:00	4028.59	4028.93	4027.47	4027.80	352	0	28
2026.07.16	11:19:00	4027.79	4029.24	4027.56	4029.23	295	0	26
2026.07.16	11:20:00	4029.22	4031.73	4028.97	4030.70	290	0	28
2026.07.16	11:21:00	4030.71	4031.67	4030.20	4031.51	242	0	26
2026.07.16	11:22:00	4031.55	4031.87	4030.23	4031.82	232	0	26
2026.07.16	11:23:00	4031.83	4031.83	4030.71	4030.98	330	0	24
2026.07.16	11:24:00	4030.99	4032.06	4030.99	4031.53	334	0	27
2026.07.16	11:25:00	4031.51	4032.98	4031.41	4032.13	293	0	26
2026.07.16	11:26:00	4032.18	4033.70	4031.53	4032.04	255	0	26
2026.07.16	11:27:00	4032.06	4032.48	4031.81	4032.24	293	0	26
2026.07.16	11:28:00	4032.26	4032.73	4031.42	4031.96	248	0	26
2026.07.16	11:29:00	4031.75	4032.38	4031.22	4032.30	291	0	29
2026.07.16	11:30:00	4032.26	4033.89	4032.26	4033.06	314	0	27
2026.07.16	11:31:00	4033.07	4034.91	4032.77	4034.87	312	0	27
2026.07.16	11:32:00	4035.05	4035.07	4032.98	4033.03	237	0	27
2026.07.16	11:33:00	4033.07	4033.70	4032.64	4033.04	261	0	29
2026.07.16	11:34:00	4033.09	4033.12	4032.12	4032.23	254	0	27
2026.07.16	11:35:00	4032.24	4033.49	4032.22	4033.42	314	0	29
2026.07.16	11:36:00	4033.38	4034.08	4033.04	4034.06	272	0	28
2026.07.16	11:37:00	4034.07	4035.65	4033.67	4033.85	273	0	26
2026.07.16	11:38:00	4033.85	4035.14	4033.48	4034.30	277	0	26
2026.07.16	11:39:00	4034.31	4034.49	4032.92	4033.49	258	0	26
2026.07.16	11:40:00	4033.49	4034.21	4033.39	4033.96	170	0	26
2026.07.16	11:41:00	4033.97	4033.97	4032.26	4032.63	193	0	26
2026.07.16	11:42:00	4032.74	4033.63	4032.03	4033.23	259	0	26
2026.07.16	11:43:00	4033.24	4033.37	4032.48	4032.58	212	0	26
2026.07.16	11:44:00	4032.59	4034.17	4032.58	4033.58	253	0	26
2026.07.16	11:45:00	4033.65	4034.63	4033.55	4034.45	232	0	24
2026.07.16	11:46:00	4034.52	4035.30	4034.40	4035.30	268	0	24
2026.07.16	11:47:00	4035.26	4036.64	4035.03	4036.64	303	0	26
2026.07.16	11:48:00	4036.53	4036.53	4034.96	4035.37	302	0	27
2026.07.16	11:49:00	4035.37	4036.03	4035.29	4035.56	314	0	26
2026.07.16	11:50:00	4035.57	4035.58	4033.88	4034.35	172	0	26
2026.07.16	11:51:00	4034.36	4035.83	4033.93	4035.83	259	0	27
2026.07.16	11:52:00	4035.80	4035.92	4034.96	4035.48	245	0	27
2026.07.16	11:53:00	4035.49	4035.52	4034.25	4034.32	282	0	29
2026.07.16	11:54:00	4034.33	4034.69	4033.17	4033.38	323	0	28
2026.07.16	11:55:00	4033.43	4033.72	4033.11	4033.56	213	0	26
2026.07.16	11:56:00	4033.63	4034.27	4033.46	4033.64	233	0	28
2026.07.16	11:57:00	4033.58	4034.58	4033.38	4034.16	245	0	26
2026.07.16	11:58:00	4034.19	4035.70	4034.19	4035.63	261	0	26
2026.07.16	11:59:00	4035.60	4035.83	4034.49	4035.22	206	0	26
2026.07.16	12:00:00	4035.29	4036.69	4035.26	4036.68	334	0	26
2026.07.16	12:01:00	4036.69	4036.70	4035.70	4036.32	301	0	27
2026.07.16	12:02:00	4036.35	4036.83	4035.48	4036.38	210	0	26
2026.07.16	12:03:00	4036.33	4037.24	4036.32	4036.32	157	0	27
2026.07.16	12:04:00	4036.29	4036.61	4035.33	4035.33	224	0	27
2026.07.16	12:05:00	4035.34	4036.67	4035.31	4035.97	274	0	28
2026.07.16	12:06:00	4035.98	4036.22	4035.29	4035.63	231	0	28
2026.07.16	12:07:00	4035.61	4036.59	4035.61	4036.51	257	0	28
2026.07.16	12:08:00	4036.52	4036.80	4035.91	4036.06	260	0	27
2026.07.16	12:09:00	4036.05	4036.79	4035.73	4036.36	261	0	28
2026.07.16	12:10:00	4036.37	4036.86	4035.62	4036.08	215	0	27
2026.07.16	12:11:00	4036.04	4036.62	4035.96	4036.54	221	0	26
2026.07.16	12:12:00	4036.53	4036.89	4036.22	4036.72	225	0	24
2026.07.16	12:13:00	4036.70	4037.03	4036.02	4036.59	198	0	24
2026.07.16	12:14:00	4036.55	4037.32	4036.54	4036.81	173	0	26
2026.07.16	12:15:00	4036.80	4036.93	4036.16	4036.87	266	0	27
2026.07.16	12:16:00	4036.86	4037.74	4036.66	4036.82	277	0	26
2026.07.16	12:17:00	4036.77	4037.06	4036.41	4036.66	269	0	26
2026.07.16	12:18:00	4036.67	4036.68	4035.79	4036.15	273	0	28
2026.07.16	12:19:00	4036.16	4036.40	4035.95	4035.95	258	0	30
2026.07.16	12:20:00	4035.96	4036.15	4035.42	4035.43	270	0	29
2026.07.16	12:21:00	4035.55	4036.21	4034.34	4034.35	237	0	27
2026.07.16	12:22:00	4034.36	4035.39	4033.92	4034.26	215	0	24
2026.07.16	12:23:00	4034.31	4034.80	4033.55	4033.70	268	0	28
2026.07.16	12:24:00	4033.71	4033.73	4032.41	4032.63	202	0	28
2026.07.16	12:25:00	4032.65	4033.81	4032.63	4032.94	151	0	24
2026.07.16	12:26:00	4033.05	4033.22	4032.51	4032.86	190	0	27
2026.07.16	12:27:00	4032.75	4033.27	4030.84	4033.14	257	0	27
2026.07.16	12:28:00	4033.15	4033.24	4032.55	4032.98	198	0	24
2026.07.16	12:29:00	4032.96	4033.55	4032.69	4033.01	299	0	27
2026.07.16	12:30:00	4033.00	4034.07	4032.26	4032.79	255	0	27
2026.07.16	12:31:00	4032.74	4032.89	4031.61	4031.81	292	0	26
2026.07.16	12:32:00	4031.70	4032.82	4030.40	4032.74	273	0	26
2026.07.16	12:33:00	4032.73	4032.91	4032.11	4032.36	254	0	27
2026.07.16	12:34:00	4032.35	4032.65	4031.22	4031.86	307	0	27
2026.07.16	12:35:00	4031.88	4034.65	4031.44	4034.56	305	0	24
2026.07.16	12:36:00	4034.49	4034.58	4033.31	4033.32	380	0	26
2026.07.16	12:37:00	4033.34	4033.87	4033.06	4033.81	220	0	30
2026.07.16	12:38:00	4033.84	4034.23	4033.50	4033.79	233	0	30
2026.07.16	12:39:00	4033.80	4033.81	4033.14	4033.22	195	0	30
2026.07.16	12:40:00	4033.18	4033.84	4032.80	4033.84	226	0	24
2026.07.16	12:41:00	4033.77	4033.82	4033.12	4033.47	221	0	27
2026.07.16	12:42:00	4033.48	4034.29	4032.90	4034.09	263	0	27
2026.07.16	12:43:00	4034.06	4035.00	4033.28	4034.67	239	0	29
2026.07.16	12:44:00	4034.69	4034.92	4034.22	4034.30	211	0	29
2026.07.16	12:45:00	4034.28	4034.44	4031.64	4031.68	218	0	26
2026.07.16	12:46:00	4031.67	4033.14	4031.58	4032.57	210	0	28
2026.07.16	12:47:00	4032.61	4033.50	4031.95	4033.41	100	0	24
2026.07.16	12:48:00	4033.36	4033.82	4033.00	4033.66	113	0	28
2026.07.16	12:49:00	4033.65	4033.95	4032.29	4032.29	127	0	24
2026.07.16	12:50:00	4032.30	4033.15	4032.19	4032.90	179	0	30
2026.07.16	12:51:00	4032.89	4033.30	4032.55	4032.81	213	0	27
2026.07.16	12:52:00	4032.96	4035.01	4032.53	4034.81	226	0	29
2026.07.16	12:53:00	4034.80	4035.16	4034.38	4034.83	284	0	27
2026.07.16	12:54:00	4034.85	4036.30	4034.84	4035.80	268	0	26
2026.07.16	12:55:00	4035.88	4036.20	4034.97	4035.47	368	0	26
2026.07.16	12:56:00	4035.48	4035.48	4033.19	4033.31	264	0	24
2026.07.16	12:57:00	4033.32	4033.32	4032.38	4033.13	154	0	26
2026.07.16	12:58:00	4033.05	4033.25	4032.13	4032.49	160	0	26
2026.07.16	12:59:00	4032.47	4032.97	4031.70	4031.70	122	0	26
2026.07.16	13:00:00	4031.61	4032.24	4031.41	4031.64	187	0	24
2026.07.16	13:01:00	4031.57	4031.59	4030.02	4031.17	199	0	27
2026.07.16	13:02:00	4031.17	4031.59	4030.16	4030.31	240	0	27
2026.07.16	13:03:00	4030.32	4030.73	4029.76	4030.27	266	0	29
2026.07.16	13:04:00	4030.25	4031.25	4030.12	4030.93	138	0	29
2026.07.16	13:05:00	4030.90	4031.69	4030.26	4030.73	218	0	26
2026.07.16	13:06:00	4030.77	4031.95	4030.63	4031.92	136	0	24
2026.07.16	13:07:00	4031.94	4032.11	4031.10	4031.85	177	0	30
2026.07.16	13:08:00	4031.91	4032.67	4031.28	4032.29	178	0	29
2026.07.16	13:09:00	4032.30	4032.45	4031.68	4032.27	196	0	31
2026.07.16	13:10:00	4032.27	4032.60	4030.09	4030.45	242	0	24
2026.07.16	13:11:00	4030.44	4030.72	4029.60	4030.68	251	0	24
2026.07.16	13:12:00	4030.59	4031.73	4030.59	4031.66	210	0	24
2026.07.16	13:13:00	4031.76	4032.17	4031.60	4031.69	184	0	27
2026.07.16	13:14:00	4031.63	4031.67	4031.13	4031.66	159	0	30
2026.07.16	13:15:00	4031.69	4032.27	4031.56	4032.10	160	0	28
2026.07.16	13:16:00	4032.12	4032.85	4032.12	4032.21	183	0	30
2026.07.16	13:17:00	4032.22	4032.83	4032.06	4032.26	269	0	30
2026.07.16	13:18:00	4032.27	4032.75	4032.13	4032.68	209	0	30
2026.07.16	13:19:00	4032.57	4032.94	4032.10	4032.41	218	0	29
2026.07.16	13:20:00	4032.40	4032.87	4031.53	4032.86	280	0	29
2026.07.16	13:21:00	4032.84	4033.48	4032.84	4033.00	186	0	27
2026.07.16	13:22:00	4033.03	4033.30	4032.73	4032.95	218	0	30
2026.07.16	13:23:00	4032.98	4033.10	4032.07	4033.04	293	0	27
2026.07.16	13:24:00	4032.96	4034.62	4032.93	4034.46	280	0	26
2026.07.16	13:25:00	4034.48	4034.64	4032.81	4033.23	202	0	27
2026.07.16	13:26:00	4033.21	4033.58	4032.64	4033.43	175	0	31
2026.07.16	13:27:00	4033.42	4033.53	4031.99	4032.01	176	0	28
2026.07.16	13:28:00	4032.05	4032.18	4031.68	4031.88	126	0	27
2026.07.16	13:29:00	4031.85	4033.36	4031.85	4033.31	208	0	29
2026.07.16	13:30:00	4033.32	4033.86	4032.77	4032.77	240	0	27
2026.07.16	13:31:00	4032.55	4032.66	4031.56	4031.81	214	0	30
2026.07.16	13:32:00	4031.81	4033.22	4031.73	4033.13	153	0	26
2026.07.16	13:33:00	4033.11	4033.37	4032.56	4033.35	193	0	29
2026.07.16	13:34:00	4033.37	4033.87	4033.32	4033.72	231	0	27
2026.07.16	13:35:00	4033.67	4033.68	4032.85	4033.22	148	0	27
2026.07.16	13:36:00	4033.24	4034.29	4033.00	4033.72	220	0	30
2026.07.16	13:37:00	4033.70	4034.09	4033.47	4033.51	151	0	26
2026.07.16	13:38:00	4033.52	4033.86	4033.49	4033.53	273	0	30
2026.07.16	13:39:00	4033.54	4033.74	4031.60	4031.73	291	0	27
2026.07.16	13:40:00	4031.74	4032.69	4031.53	4032.34	269	0	28
2026.07.16	13:41:00	4032.41	4033.63	4032.41	4033.36	197	0	30
2026.07.16	13:42:00	4033.34	4034.03	4033.07	4034.01	261	0	30
2026.07.16	13:43:00	4034.04	4034.53	4032.39	4033.13	276	0	26
2026.07.16	13:44:00	4032.97	4033.70	4032.65	4033.00	208	0	29
2026.07.16	13:45:00	4032.99	4033.17	4031.60	4032.07	194	0	29
2026.07.16	13:46:00	4032.06	4032.07	4030.96	4032.03	296	0	29
2026.07.16	13:47:00	4031.99	4032.02	4030.60	4031.35	260	0	28
2026.07.16	13:48:00	4031.28	4032.26	4031.28	4032.01	221	0	30
2026.07.16	13:49:00	4032.03	4032.03	4030.54	4030.80	203	0	29
2026.07.16	13:50:00	4030.74	4031.66	4030.65	4031.41	234	0	29
2026.07.16	13:51:00	4031.39	4032.20	4031.11	4031.15	326	0	30
2026.07.16	13:52:00	4031.27	4031.35	4030.76	4031.24	309	0	30
2026.07.16	13:53:00	4031.25	4031.46	4030.67	4030.67	206	0	30
2026.07.16	13:54:00	4030.63	4031.70	4030.20	4031.38	317	0	26
2026.07.16	13:55:00	4031.37	4031.63	4030.93	4031.63	220	0	29
2026.07.16	13:56:00	4031.67	4031.82	4030.44	4030.56	146	0	29
2026.07.16	13:57:00	4030.28	4031.68	4030.28	4031.45	324	0	30
2026.07.16	13:58:00	4031.46	4031.47	4029.46	4029.54	209	0	26
2026.07.16	13:59:00	4029.53	4029.84	4028.54	4029.44	336	0	27
2026.07.16	14:00:00	4029.37	4029.71	4027.81	4028.43	417	0	27
2026.07.16	14:01:00	4028.45	4029.53	4027.79	4028.84	388	0	27
2026.07.16	14:02:00	4028.67	4029.70	4028.35	4029.43	320	0	26
2026.07.16	14:03:00	4029.41	4030.13	4028.77	4029.54	262	0	30
2026.07.16	14:04:00	4029.57	4029.74	4028.47	4028.47	162	0	29
2026.07.16	14:05:00	4028.50	4028.60	4027.64	4027.92	220	0	29
2026.07.16	14:06:00	4027.93	4028.71	4027.89	4028.57	223	0	30
2026.07.16	14:07:00	4028.60	4028.85	4028.04	4028.23	204	0	30
2026.07.16	14:08:00	4028.15	4028.82	4028.15	4028.77	104	0	29
2026.07.16	14:09:00	4028.79	4029.49	4028.54	4029.39	274	0	29
2026.07.16	14:10:00	4029.35	4029.35	4027.81	4028.19	294	0	30
2026.07.16	14:11:00	4028.21	4029.01	4027.90	4028.97	240	0	29
2026.07.16	14:12:00	4028.95	4029.70	4028.87	4029.65	236	0	30
2026.07.16	14:13:00	4029.67	4029.72	4026.34	4026.55	284	0	27
2026.07.16	14:14:00	4026.54	4028.06	4026.32	4027.94	250	0	26
2026.07.16	14:15:00	4027.95	4027.95	4026.05	4026.15	261	0	28
2026.07.16	14:16:00	4026.07	4026.15	4025.02	4025.74	356	0	26
2026.07.16	14:17:00	4025.75	4026.61	4025.09	4026.61	310	0	29
2026.07.16	14:18:00	4026.57	4026.79	4025.94	4026.26	177	0	27
2026.07.16	14:19:00	4026.23	4026.83	4026.02	4026.23	216	0	28
2026.07.16	14:20:00	4026.29	4027.33	4025.93	4026.52	227	0	26
2026.07.16	14:21:00	4026.51	4026.73	4025.00	4025.75	188	0	26
2026.07.16	14:22:00	4025.74	4026.52	4025.08	4025.63	243	0	26
2026.07.16	14:23:00	4025.62	4025.88	4024.70	4025.88	211	0	27
2026.07.16	14:24:00	4025.81	4025.92	4024.95	4024.96	136	0	26
2026.07.16	14:25:00	4024.96	4025.21	4021.21	4022.96	228	0	26
2026.07.16	14:26:00	4022.96	4023.34	4021.67	4022.37	261	0	24
2026.07.16	14:27:00	4022.38	4026.03	4022.37	4026.03	269	0	26
2026.07.16	14:28:00	4026.14	4027.54	4025.30	4025.30	302	0	27
2026.07.16	14:29:00	4025.23	4025.47	4023.13	4024.31	285	0	28
2026.07.16	14:30:00	4024.25	4024.82	4023.66	4024.35	277	0	29
2026.07.16	14:31:00	4024.34	4025.58	4023.45	4025.56	300	0	27
2026.07.16	14:32:00	4025.55	4027.29	4025.55	4027.28	281	0	29
2026.07.16	14:33:00	4027.29	4029.05	4027.25	4028.99	210	0	27
2026.07.16	14:34:00	4028.97	4030.18	4028.87	4029.79	271	0	26
2026.07.16	14:35:00	4029.80	4030.44	4029.31	4030.44	289	0	26
2026.07.16	14:36:00	4030.42	4031.73	4030.42	4031.09	289	0	26
2026.07.16	14:37:00	4031.06	4031.96	4030.80	4030.93	253	0	26
2026.07.16	14:38:00	4030.96	4032.38	4029.39	4029.75	298	0	27
2026.07.16	14:39:00	4029.72	4030.99	4029.04	4030.80	287	0	26
2026.07.16	14:40:00	4030.79	4031.27	4030.37	4030.44	293	0	27
2026.07.16	14:41:00	4030.48	4031.82	4030.48	4031.51	237	0	28
2026.07.16	14:42:00	4031.60	4033.23	4031.55	4032.36	226	0	24
2026.07.16	14:43:00	4032.41	4035.63	4031.49	4035.45	342	0	24
2026.07.16	14:44:00	4035.48	4036.05	4033.46	4034.93	381	0	24
2026.07.16	14:45:00	4034.94	4036.86	4034.88	4036.77	256	0	26
2026.07.16	14:46:00	4036.79	4039.62	4035.70	4039.42	408	0	26
2026.07.16	14:47:00	4039.59	4040.07	4037.54	4037.66	369	0	24
2026.07.16	14:48:00	4037.66	4042.30	4037.54	4042.17	380	0	26
2026.07.16	14:49:00	4042.11	4042.17	4027.76	4032.28	376	0	26
2026.07.16	14:50:00	4032.13	4034.59	4029.17	4033.57	588	0	24
2026.07.16	14:51:00	4033.64	4036.48	4033.46	4036.47	505	0	26
2026.07.16	14:52:00	4036.50	4037.28	4033.90	4034.86	454	0	27
2026.07.16	14:53:00	4034.83	4038.13	4034.68	4038.08	414	0	28
2026.07.16	14:54:00	4038.07	4040.05	4037.65	4039.40	428	0	31
2026.07.16	14:55:00	4039.40	4041.34	4039.25	4040.52	314	0	26
2026.07.16	14:56:00	4040.56	4041.46	4040.12	4040.67	412	0	28
2026.07.16	14:57:00	4040.68	4040.91	4037.45	4037.61	250	0	24
2026.07.16	14:58:00	4037.60	4039.18	4037.20	4038.83	359	0	26
2026.07.16	14:59:00	4038.86	4038.92	4037.53	4038.39	292	0	24
2026.07.16	15:00:00	4038.40	4038.86	4036.55	4037.89	427	0	24
2026.07.16	15:01:00	4037.96	4038.20	4036.12	4036.15	358	0	26
2026.07.16	15:02:00	4036.23	4039.37	4036.22	4038.21	363	0	26
2026.07.16	15:03:00	4038.19	4041.91	4037.65	4041.05	345	0	27
2026.07.16	15:04:00	4041.04	4043.22	4040.89	4042.21	331	0	27
2026.07.16	15:05:00	4042.20	4043.30	4037.86	4037.86	358	0	26
2026.07.16	15:06:00	4037.87	4039.84	4034.21	4034.33	413	0	24
2026.07.16	15:07:00	4034.33	4036.35	4032.30	4034.61	411	0	26
2026.07.16	15:08:00	4034.62	4035.21	4032.83	4033.75	364	0	26
2026.07.16	15:09:00	4033.93	4034.47	4032.92	4033.34	335	0	26
2026.07.16	15:10:00	4033.33	4033.34	4030.76	4030.92	406	0	24
2026.07.16	15:11:00	4030.89	4031.57	4028.70	4030.65	415	0	27
2026.07.16	15:12:00	4030.62	4031.47	4028.70	4029.21	350	0	27
2026.07.16	15:13:00	4029.20	4030.18	4027.46	4029.97	358	0	26
2026.07.16	15:14:00	4029.96	4032.32	4029.91	4031.77	323	0	27
2026.07.16	15:15:00	4031.78	4032.16	4025.28	4025.28	407	0	24
2026.07.16	15:16:00	4025.66	4026.32	4012.72	4018.52	567	0	24
2026.07.16	15:17:00	4018.84	4023.90	4015.98	4023.90	481	0	24
2026.07.16	15:18:00	4024.24	4028.12	4023.64	4027.75	441	0	26
2026.07.16	15:19:00	4027.73	4029.44	4026.25	4028.80	347	0	26
2026.07.16	15:20:00	4028.79	4029.15	4026.78	4028.17	383	0	24
2026.07.16	15:21:00	4028.21	4028.65	4022.87	4024.15	400	0	24
2026.07.16	15:22:00	4024.21	4024.75	4022.48	4022.48	281	0	26
2026.07.16	15:23:00	4022.33	4024.43	4021.96	4022.81	346	0	24
2026.07.16	15:24:00	4022.41	4022.84	4020.30	4021.00	413	0	24
2026.07.16	15:25:00	4020.85	4021.30	4016.82	4017.71	467	0	24
2026.07.16	15:26:00	4017.69	4022.43	4017.69	4022.18	397	0	26
2026.07.16	15:27:00	4022.15	4024.19	4021.79	4022.65	436	0	26
2026.07.16	15:28:00	4022.64	4024.77	4022.25	4024.32	358	0	29
2026.07.16	15:29:00	4024.35	4025.53	4024.13	4025.15	335	0	28
2026.07.16	15:30:00	4025.19	4029.57	4019.08	4027.89	480	0	30
2026.07.16	15:31:00	4028.28	4029.12	4025.11	4025.11	401	0	24
2026.07.16	15:32:00	4024.89	4025.60	4022.27	4023.13	402	0	29
2026.07.16	15:33:00	4023.15	4023.85	4021.76	4022.98	443	0	28
2026.07.16	15:34:00	4022.92	4023.54	4021.94	4022.57	404	0	26
2026.07.16	15:35:00	4022.58	4022.80	4020.41	4020.59	472	0	24
2026.07.16	15:36:00	4020.58	4021.90	4019.72	4019.72	461	0	26
2026.07.16	15:37:00	4019.69	4020.92	4015.07	4015.26	490	0	27
2026.07.16	15:38:00	4015.25	4018.97	4015.21	4018.63	495	0	28
2026.07.16	15:39:00	4018.69	4018.76	4014.77	4014.95	499	0	26
2026.07.16	15:40:00	4014.94	4015.11	4008.71	4009.10	538	0	24
2026.07.16	15:41:00	4009.00	4010.11	4007.23	4008.99	546	0	26
2026.07.16	15:42:00	4009.00	4009.14	4006.47	4008.37	492	0	24
2026.07.16	15:43:00	4008.35	4008.35	4003.11	4003.20	494	0	28
2026.07.16	15:44:00	4003.23	4005.73	4000.64	4002.70	534	0	24
2026.07.16	15:45:00	4002.58	4004.84	3999.02	4003.75	544	0	24
2026.07.16	15:46:00	4003.76	4008.92	4001.48	4008.76	515	0	24
2026.07.16	15:47:00	4008.74	4008.74	3999.58	4000.11	488	0	24
2026.07.16	15:48:00	4000.09	4001.32	3999.30	4000.77	423	0	24
2026.07.16	15:49:00	4000.75	4002.48	3999.33	3999.46	466	0	24
2026.07.16	15:50:00	3999.42	4000.09	3996.15	4000.05	477	0	26
2026.07.16	15:51:00	4000.08	4000.94	3997.99	3997.99	462	0	27
2026.07.16	15:52:00	3998.12	4002.07	3998.07	4000.30	470	0	24
2026.07.16	15:53:00	4000.33	4002.29	4000.22	4002.02	410	0	24
2026.07.16	15:54:00	4002.06	4002.06	3994.42	3996.03	477	0	24
2026.07.16	15:55:00	3995.89	3996.90	3991.92	3996.27	511	0	26
2026.07.16	15:56:00	3996.20	3996.42	3993.57	3995.65	470	0	24
2026.07.16	15:57:00	3995.66	3995.68	3992.97	3993.36	479	0	27
2026.07.16	15:58:00	3993.34	3994.66	3990.24	3994.48	522	0	26
2026.07.16	15:59:00	3994.42	3994.50	3990.56	3992.26	547	0	24
2026.07.16	16:00:00	3991.96	3996.76	3991.00	3991.26	587	0	24
2026.07.16	16:01:00	3991.29	3993.76	3988.95	3989.18	568	0	26
2026.07.16	16:02:00	3989.24	3990.34	3976.97	3978.76	569	0	24
2026.07.16	16:03:00	3979.25	3986.83	3978.47	3985.14	582	0	27
2026.07.16	16:04:00	3985.11	3985.64	3975.29	3978.05	559	0	24
2026.07.16	16:05:00	3978.16	3983.59	3973.67	3983.00	584	0	27
2026.07.16	16:06:00	3982.87	3982.95	3977.25	3980.10	564	0	26
2026.07.16	16:07:00	3980.11	3986.25	3979.85	3984.02	551	0	27
2026.07.16	16:08:00	3983.81	3985.40	3982.13	3983.98	564	0	29
2026.07.16	16:09:00	3983.87	3985.77	3982.87	3983.82	465	0	26
2026.07.16	16:10:00	3983.78	3986.94	3982.10	3986.73	531	0	27
2026.07.16	16:11:00	3986.70	3988.65	3984.89	3988.38	491	0	26
2026.07.16	16:12:00	3988.12	3990.62	3986.47	3988.87	506	0	26
2026.07.16	16:13:00	3988.85	3993.30	3988.63	3992.95	458	0	26
2026.07.16	16:14:00	3992.89	3993.34	3990.68	3992.09	492	0	24
2026.07.16	16:15:00	3992.18	3994.79	3991.95	3993.05	517	0	26
2026.07.16	16:16:00	3993.07	3995.84	3992.98	3994.48	455	0	26
2026.07.16	16:17:00	3994.39	3994.52	3992.81	3993.85	425	0	24
2026.07.16	16:18:00	3993.87	3994.10	3991.53	3992.16	422	0	26
2026.07.16	16:19:00	3992.22	3995.14	3991.30	3995.13	390	0	24
2026.07.16	16:20:00	3995.11	3995.73	3992.82	3993.02	463	0	24
2026.07.16	16:21:00	3993.03	3993.49	3991.16	3991.93	435	0	24
2026.07.16	16:22:00	3991.96	3993.79	3991.66	3992.19	454	0	27
2026.07.16	16:23:00	3992.20	3994.89	3992.17	3994.53	430	0	27
2026.07.16	16:24:00	3994.52	3999.45	3993.63	3998.88	456	0	24
2026.07.16	16:25:00	3998.32	4000.05	3998.06	3999.53	406	0	24
2026.07.16	16:26:00	3999.51	4001.61	3998.61	4001.50	447	0	24
2026.07.16	16:27:00	4001.48	4004.21	4001.48	4002.90	465	0	26
2026.07.16	16:28:00	4002.87	4004.40	4001.90	4004.05	393	0	24
2026.07.16	16:29:00	4004.33	4006.11	4003.10	4005.42	455	0	26
2026.07.16	16:30:00	4005.55	4008.31	4003.79	4004.00	548	0	24
2026.07.16	16:31:00	4003.97	4005.41	4002.87	4004.46	538	0	24
2026.07.16	16:32:00	4004.45	4004.45	3999.69	4000.36	529	0	24
2026.07.16	16:33:00	4000.32	4000.43	3996.35	3997.13	564	0	26
2026.07.16	16:34:00	3997.23	3997.31	3993.09	3993.09	563	0	24
2026.07.16	16:35:00	3993.01	3993.75	3987.95	3988.85	578	0	24
2026.07.16	16:36:00	3988.84	3990.24	3987.74	3988.48	578	0	24
2026.07.16	16:37:00	3988.71	3993.44	3988.56	3992.26	550	0	24
2026.07.16	16:38:00	3991.97	3991.97	3985.69	3985.93	531	0	24
2026.07.16	16:39:00	3985.92	3987.19	3981.66	3983.34	569	0	24
2026.07.16	16:40:00	3983.30	3987.55	3983.30	3986.22	567	0	26
